"date","cheveux","age","exp","salaire","sexe","diplome","specialite","note","dispo","embauche","annee","mois","jour","age_Q","exp_Q","note_Q","salaire_Q","age_D","note_D","salaire_D"
2014-07-10,"chatain",35,11,38367,"F","doctorat","forage",84.42,"oui","0","2014",7,10,"[30-35[","[9-12[","[76-87[","[38348-53977[","[34-35[","[85-90[","[37615-39172["
2014-07-10,"chatain",32,15,29139,"F","master","geologie",80.85,"non","0","2014",7,10,"[30-35[","[12-23[","[76-87[","[14128-31591[","[31-34[","[80-85[","[28534-30754["
2014-07-11,"chatain",40,11,36831,"F","master","geologie",80.5,"non","0","2014",7,11,"[35-42[","[9-12[","[76-87[","[34964-38348[","[37-40[","[80-85[","[36216-37615["
2014-07-11,"brun",45,7,39406,"M","licence","forage",74.4,"non","1","2014",7,11,"[42-65[","[0-7[","[64-76[","[38348-53977[","[43-47[","[71-76[","[39172-41358["
2014-07-11,"blond",40,11,28693,"M","licence","geologie",93.67,"non","0","2014",7,11,"[35-42[","[9-12[","[87-144[","[14128-31591[","[37-40[","[90-98[","[28534-30754["
2014-07-11,"chatain",20,11,36698,"M","licence","geologie",60.3,"non","0","2014",7,11,"[18-30[","[9-12[","[9-64[","[34964-38348[","[18-24[","[54-61[","[36216-37615["
2014-07-11,"roux",45,15,33315,"M","master","archeologie",78.15,"oui","0","2014",7,11,"[42-65[","[12-23[","[76-87[","[31591-34964[","[43-47[","[76-80[","[32344-33694["
2014-07-11,"brun",34,11,31224,"F","master","detective",88.68,"oui","0","2014",7,11,"[30-35[","[9-12[","[87-144[","[14128-31591[","[31-34[","[85-90[","[30754-32344["
2014-07-11,"brun",40,9,37551,"M","licence","geologie",53.14,"non","0","2014",7,11,"[35-42[","[7-9[","[9-64[","[34964-38348[","[37-40[","[9-54[","[36216-37615["
2014-07-11,"brun",29,7,44918,"M","bac","geologie",57.79,"non","0","2014",7,11,"[18-30[","[0-7[","[9-64[","[38348-53977[","[28-31[","[54-61[","[41358-53977["
2014-07-11,"chatain",34,9,30562,"M","master","geologie",59.98,"non","1","2014",7,11,"[30-35[","[7-9[","[9-64[","[14128-31591[","[31-34[","[54-61[","[28534-30754["
2014-07-11,"brun",42,12,36127,"M","master","geologie",79.23,"non","0","2014",7,11,"[35-42[","[9-12[","[76-87[","[34964-38348[","[40-43[","[76-80[","[34964-36216["
2014-07-11,"brun",42,13,40707,"M","master","forage",84.25,"oui","0","2014",7,11,"[35-42[","[12-23[","[76-87[","[38348-53977[","[40-43[","[85-90[","[39172-41358["
2014-07-11,"brun",27,12,42426,"M","licence","forage",69.35,"oui","1","2014",7,11,"[18-30[","[9-12[","[64-76[","[38348-53977[","[24-28[","[67-71[","[41358-53977["
2014-07-11,"blond",37,8,34244,"M","bac","geologie",66.51,"non","0","2014",7,11,"[35-42[","[7-9[","[64-76[","[31591-34964[","[35-37[","[67-71[","[33694-34964["
2014-07-11,"blond",24,9,51006,"M","bac","geologie",41.77,"non","0","2014",7,11,"[18-30[","[7-9[","[9-64[","[38348-53977[","[18-24[","[9-54[","[41358-53977["
2014-07-11,"brun",33,10,23468,"F","master","forage",93.95,"non","0","2014",7,11,"[30-35[","[9-12[","[87-144[","[14128-31591[","[31-34[","[90-98[","[14128-28534["
2014-07-12,"blond",23,12,37580,"M","master","detective",66.55,"oui","0","2014",7,12,"[18-30[","[9-12[","[64-76[","[34964-38348[","[18-24[","[67-71[","[36216-37615["
2014-07-12,"blond",39,13,30778,"F","licence","detective",90.29,"non","0","2014",7,12,"[35-42[","[12-23[","[87-144[","[14128-31591[","[37-40[","[90-98[","[30754-32344["
2014-07-12,"brun",38,5,33331,"M","master","forage",79.96,"oui","0","2014",7,12,"[35-42[","[0-7[","[76-87[","[31591-34964[","[37-40[","[80-85[","[32344-33694["
2014-07-12,"blond",25,5,37959,"M","bac","archeologie",85.24,"non","1","2014",7,12,"[18-30[","[0-7[","[76-87[","[34964-38348[","[24-28[","[85-90[","[37615-39172["
2014-07-12,"blond",35,10,44313,"M","bac","geologie",51.79,"non","0","2014",7,12,"[30-35[","[9-12[","[9-64[","[38348-53977[","[34-35[","[9-54[","[41358-53977["
2014-07-12,"chatain",28,13,37863,"M","doctorat","geologie",87.98,"oui","0","2014",7,12,"[18-30[","[12-23[","[87-144[","[34964-38348[","[24-28[","[85-90[","[37615-39172["
2014-07-12,"blond",33,10,40244,"F","licence","detective",109.28,"oui","0","2014",7,12,"[30-35[","[9-12[","[87-144[","[38348-53977[","[31-34[","[98-144[","[39172-41358["
2014-07-12,"blond",31,11,43351,"M","licence","forage",66.52,"oui","0","2014",7,12,"[30-35[","[9-12[","[64-76[","[38348-53977[","[28-31[","[67-71[","[41358-53977["
2014-07-13,"chatain",56,9,30996,"F","master","detective",66.53,"non","0","2014",7,13,"[42-65[","[7-9[","[64-76[","[14128-31591[","[47-65[","[67-71[","[30754-32344["
2014-07-13,"blond",33,13,36021,"F","licence","detective",70,"non","0","2014",7,13,"[30-35[","[12-23[","[64-76[","[34964-38348[","[31-34[","[67-71[","[34964-36216["
2014-07-13,"brun",53,9,31845,"M","licence","geologie",53.87,"non","0","2014",7,13,"[42-65[","[7-9[","[9-64[","[31591-34964[","[47-65[","[54-61[","[30754-32344["
2014-07-13,"blond",42,13,45101,"F","bac","detective",69.72,"oui","0","2014",7,13,"[35-42[","[12-23[","[64-76[","[38348-53977[","[40-43[","[67-71[","[41358-53977["
2014-07-13,"chatain",26,11,39264,"M","master","geologie",81.22,"oui","0","2014",7,13,"[18-30[","[9-12[","[76-87[","[38348-53977[","[24-28[","[80-85[","[39172-41358["
2014-07-13,"blond",34,1,26352,"M","master","geologie",100.11,"non","0","2014",7,13,"[30-35[","[0-7[","[87-144[","[14128-31591[","[31-34[","[98-144[","[14128-28534["
2014-07-13,"blond",38,9,34993,"M","licence","detective",89.2,"non","1","2014",7,13,"[35-42[","[7-9[","[87-144[","[34964-38348[","[37-40[","[85-90[","[34964-36216["
2014-07-13,"blond",27,7,31990,"M","master","forage",90.81,"oui","0","2014",7,13,"[18-30[","[0-7[","[87-144[","[31591-34964[","[24-28[","[90-98[","[30754-32344["
2014-07-13,"brun",36,15,42103,"F","master","archeologie",91.82,"oui","0","2014",7,13,"[35-42[","[12-23[","[87-144[","[38348-53977[","[35-37[","[90-98[","[41358-53977["
2014-07-13,"chatain",37,7,25711,"F","master","geologie",71.86,"non","0","2014",7,13,"[35-42[","[0-7[","[64-76[","[14128-31591[","[35-37[","[71-76[","[14128-28534["
2014-07-13,"brun",36,8,32967,"M","master","geologie",89.4,"oui","0","2014",7,13,"[35-42[","[7-9[","[87-144[","[31591-34964[","[35-37[","[85-90[","[32344-33694["
2014-07-13,"chatain",35,15,26921,"F","master","geologie",106.66,"non","0","2014",7,13,"[30-35[","[12-23[","[87-144[","[14128-31591[","[34-35[","[98-144[","[14128-28534["
2014-07-14,"chatain",38,9,36815,"M","master","geologie",77.07,"non","0","2014",7,14,"[35-42[","[7-9[","[76-87[","[34964-38348[","[37-40[","[76-80[","[36216-37615["
2014-07-14,"blond",35,6,29459,"M","master","geologie",76.72,"non","0","2014",7,14,"[30-35[","[0-7[","[76-87[","[14128-31591[","[34-35[","[76-80[","[28534-30754["
2014-07-14,"roux",42,10,23118,"M","licence","geologie",81.94,"non","0","2014",7,14,"[35-42[","[9-12[","[76-87[","[14128-31591[","[40-43[","[80-85[","[14128-28534["
2014-07-14,"chatain",36,9,37729,"M","master","geologie",63.73,"non","0","2014",7,14,"[35-42[","[7-9[","[64-76[","[34964-38348[","[35-37[","[61-67[","[37615-39172["
2014-07-14,"brun",46,11,32297,"F","master","geologie",93.14,"non","0","2014",7,14,"[42-65[","[9-12[","[87-144[","[31591-34964[","[43-47[","[90-98[","[30754-32344["
2014-07-14,"brun",41,7,33578,"F","licence","geologie",96.5,"non","0","2014",7,14,"[35-42[","[0-7[","[87-144[","[31591-34964[","[40-43[","[90-98[","[32344-33694["
2014-07-14,"brun",30,1,33744,"F","licence","geologie",74.57,"non","0","2014",7,14,"[18-30[","[0-7[","[64-76[","[31591-34964[","[28-31[","[71-76[","[33694-34964["
2014-07-14,"chatain",30,10,34073,"F","master","forage",85.69,"non","0","2014",7,14,"[18-30[","[9-12[","[76-87[","[31591-34964[","[28-31[","[85-90[","[33694-34964["
2014-07-14,"brun",36,11,39963,"M","master","forage",79.3,"oui","0","2014",7,14,"[35-42[","[9-12[","[76-87[","[38348-53977[","[35-37[","[76-80[","[39172-41358["
2014-07-14,"brun",20,10,31961,"F","licence","geologie",69.76,"non","0","2014",7,14,"[18-30[","[9-12[","[64-76[","[31591-34964[","[18-24[","[67-71[","[30754-32344["
2014-07-14,"chatain",37,11,37226,"M","licence","geologie",65.62,"non","0","2014",7,14,"[35-42[","[9-12[","[64-76[","[34964-38348[","[35-37[","[61-67[","[36216-37615["
2014-07-15,"chatain",53,11,29989,"M","master","detective",69.35,"non","1","2014",7,15,"[42-65[","[9-12[","[64-76[","[14128-31591[","[47-65[","[67-71[","[28534-30754["
2014-07-15,"chatain",42,10,28806,"M","doctorat","forage",102.56,"oui","0","2014",7,15,"[35-42[","[9-12[","[87-144[","[14128-31591[","[40-43[","[98-144[","[28534-30754["
2014-07-15,"chatain",42,10,38175,"M","master","geologie",48.61,"non","0","2014",7,15,"[35-42[","[9-12[","[9-64[","[34964-38348[","[40-43[","[9-54[","[37615-39172["
2014-07-15,"brun",40,11,41818,"M","bac","geologie",47.4,"non","0","2014",7,15,"[35-42[","[9-12[","[9-64[","[38348-53977[","[37-40[","[9-54[","[41358-53977["
2014-07-15,"chatain",45,13,37116,"M","master","geologie",79.21,"non","0","2014",7,15,"[42-65[","[12-23[","[76-87[","[34964-38348[","[43-47[","[76-80[","[36216-37615["
2014-07-15,"roux",39,14,40298,"M","bac","geologie",47.42,"non","0","2014",7,15,"[35-42[","[12-23[","[9-64[","[38348-53977[","[37-40[","[9-54[","[39172-41358["
2014-07-15,"chatain",22,10,37986,"F","licence","forage",57.53,"non","0","2014",7,15,"[18-30[","[9-12[","[9-64[","[34964-38348[","[18-24[","[54-61[","[37615-39172["
2014-07-15,"roux",39,14,33036,"M","master","geologie",83.18,"oui","0","2014",7,15,"[35-42[","[12-23[","[76-87[","[31591-34964[","[37-40[","[80-85[","[32344-33694["
2014-07-15,"brun",24,14,35743,"F","licence","forage",70.68,"non","1","2014",7,15,"[18-30[","[12-23[","[64-76[","[34964-38348[","[18-24[","[67-71[","[34964-36216["
2014-07-15,"chatain",19,9,32928,"F","doctorat","archeologie",92.83,"oui","0","2014",7,15,"[18-30[","[7-9[","[87-144[","[31591-34964[","[18-24[","[90-98[","[32344-33694["
2014-07-16,"chatain",32,7,31180,"F","doctorat","geologie",108.51,"oui","0","2014",7,16,"[30-35[","[0-7[","[87-144[","[14128-31591[","[31-34[","[98-144[","[30754-32344["
2014-07-16,"brun",21,9,37187,"M","licence","archeologie",77.58,"non","1","2014",7,16,"[18-30[","[7-9[","[76-87[","[34964-38348[","[18-24[","[76-80[","[36216-37615["
2014-07-16,"brun",26,5,32722,"M","licence","geologie",89.43,"non","0","2014",7,16,"[18-30[","[0-7[","[87-144[","[31591-34964[","[24-28[","[85-90[","[32344-33694["
2014-07-16,"roux",59,10,35414,"M","bac","forage",61.66,"non","0","2014",7,16,"[42-65[","[9-12[","[9-64[","[34964-38348[","[47-65[","[61-67[","[34964-36216["
2014-07-16,"chatain",47,9,32374,"F","doctorat","detective",89.53,"oui","0","2014",7,16,"[42-65[","[7-9[","[87-144[","[31591-34964[","[43-47[","[85-90[","[32344-33694["
2014-07-16,"blond",21,5,32374,"M","licence","forage",71.59,"non","0","2014",7,16,"[18-30[","[0-7[","[64-76[","[31591-34964[","[18-24[","[71-76[","[32344-33694["
2014-07-16,"brun",52,9,27656,"F","doctorat","forage",108.56,"oui","0","2014",7,16,"[42-65[","[7-9[","[87-144[","[14128-31591[","[47-65[","[98-144[","[14128-28534["
2014-07-16,"brun",30,14,38871,"M","licence","geologie",69.29,"non","0","2014",7,16,"[18-30[","[12-23[","[64-76[","[38348-53977[","[28-31[","[67-71[","[37615-39172["
2014-07-16,"brun",37,12,29305,"F","master","geologie",85.08,"non","0","2014",7,16,"[35-42[","[9-12[","[76-87[","[14128-31591[","[35-37[","[85-90[","[28534-30754["
2014-07-16,"blond",27,9,38636,"M","licence","forage",62.72,"non","0","2014",7,16,"[18-30[","[7-9[","[9-64[","[38348-53977[","[24-28[","[61-67[","[37615-39172["
2014-07-17,"chatain",26,11,42280,"F","licence","forage",56.27,"non","0","2014",7,17,"[18-30[","[9-12[","[9-64[","[38348-53977[","[24-28[","[54-61[","[41358-53977["
2014-07-17,"blond",49,5,35051,"M","licence","forage",77.87,"non","0","2014",7,17,"[42-65[","[0-7[","[76-87[","[34964-38348[","[47-65[","[76-80[","[34964-36216["
2014-07-17,"blond",27,7,39789,"M","licence","detective",61.81,"oui","0","2014",7,17,"[18-30[","[0-7[","[9-64[","[38348-53977[","[24-28[","[61-67[","[39172-41358["
2014-07-18,"brun",38,11,32311,"F","licence","detective",76.71,"non","0","2014",7,18,"[35-42[","[9-12[","[76-87[","[31591-34964[","[37-40[","[76-80[","[30754-32344["
2014-07-18,"brun",38,5,34141,"M","master","forage",72.07,"oui","0","2014",7,18,"[35-42[","[0-7[","[64-76[","[31591-34964[","[37-40[","[71-76[","[33694-34964["
2014-07-18,"chatain",25,8,31483,"M","doctorat","geologie",102.15,"oui","0","2014",7,18,"[18-30[","[7-9[","[87-144[","[14128-31591[","[24-28[","[98-144[","[30754-32344["
2014-07-18,"chatain",42,7,43846,"M","master","forage",81.98,"oui","0","2014",7,18,"[35-42[","[0-7[","[76-87[","[38348-53977[","[40-43[","[80-85[","[41358-53977["
2014-07-18,"roux",20,8,33675,"M","licence","geologie",80.54,"non","0","2014",7,18,"[18-30[","[7-9[","[76-87[","[31591-34964[","[18-24[","[80-85[","[32344-33694["
2014-07-18,"blond",40,10,36557,"M","licence","detective",64.54,"non","0","2014",7,18,"[35-42[","[9-12[","[64-76[","[34964-38348[","[37-40[","[61-67[","[36216-37615["
2014-07-18,"brun",23,12,34742,"M","master","geologie",79.32,"non","0","2014",7,18,"[18-30[","[9-12[","[76-87[","[31591-34964[","[18-24[","[76-80[","[33694-34964["
2014-07-19,"chatain",26,16,34353,"F","master","geologie",78.33,"non","0","2014",7,19,"[18-30[","[12-23[","[76-87[","[31591-34964[","[24-28[","[76-80[","[33694-34964["
2014-07-19,"blond",35,10,28567,"M","master","geologie",94.87,"non","0","2014",7,19,"[30-35[","[9-12[","[87-144[","[14128-31591[","[34-35[","[90-98[","[28534-30754["
2014-07-19,"brun",37,12,30825,"F","master","geologie",103.8,"non","0","2014",7,19,"[35-42[","[9-12[","[87-144[","[14128-31591[","[35-37[","[98-144[","[30754-32344["
2014-07-19,"roux",21,7,33429,"M","licence","geologie",83.58,"non","0","2014",7,19,"[18-30[","[0-7[","[76-87[","[31591-34964[","[18-24[","[80-85[","[32344-33694["
2014-07-19,"brun",55,9,35469,"F","master","detective",110.52,"oui","0","2014",7,19,"[42-65[","[7-9[","[87-144[","[34964-38348[","[47-65[","[98-144[","[34964-36216["
2014-07-19,"roux",35,6,30370,"M","bac","geologie",42.92,"non","0","2014",7,19,"[30-35[","[0-7[","[9-64[","[14128-31591[","[34-35[","[9-54[","[28534-30754["
2014-07-19,"blond",30,12,28676,"M","master","geologie",95.35,"non","0","2014",7,19,"[18-30[","[9-12[","[87-144[","[14128-31591[","[28-31[","[90-98[","[28534-30754["
2014-07-19,"brun",42,16,31993,"M","master","forage",65.71,"non","0","2014",7,19,"[35-42[","[12-23[","[64-76[","[31591-34964[","[40-43[","[61-67[","[30754-32344["
2014-07-19,"chatain",53,5,34515,"F","master","forage",91.61,"non","0","2014",7,19,"[42-65[","[0-7[","[87-144[","[31591-34964[","[47-65[","[90-98[","[33694-34964["
2014-07-19,"roux",21,3,36777,"M","bac","geologie",57.67,"non","0","2014",7,19,"[18-30[","[0-7[","[9-64[","[34964-38348[","[18-24[","[54-61[","[36216-37615["
2014-07-19,"blond",36,10,36055,"M","licence","geologie",51.67,"non","0","2014",7,19,"[35-42[","[9-12[","[9-64[","[34964-38348[","[35-37[","[9-54[","[34964-36216["
2014-07-20,"chatain",29,10,35455,"F","master","geologie",88.1,"oui","0","2014",7,20,"[18-30[","[9-12[","[87-144[","[34964-38348[","[28-31[","[85-90[","[34964-36216["
2014-07-20,"chatain",33,10,38021,"F","licence","detective",67.21,"non","0","2014",7,20,"[30-35[","[9-12[","[64-76[","[34964-38348[","[31-34[","[67-71[","[37615-39172["
2014-07-20,"roux",39,12,40522,"M","master","geologie",94.48,"oui","1","2014",7,20,"[35-42[","[9-12[","[87-144[","[38348-53977[","[37-40[","[90-98[","[39172-41358["
2014-07-20,"brun",36,17,28663,"F","master","forage",101.19,"oui","0","2014",7,20,"[35-42[","[12-23[","[87-144[","[14128-31591[","[35-37[","[98-144[","[28534-30754["
2014-07-20,"roux",41,13,43224,"M","bac","detective",55.54,"oui","0","2014",7,20,"[35-42[","[12-23[","[9-64[","[38348-53977[","[40-43[","[54-61[","[41358-53977["
2014-07-20,"blond",31,7,30750,"M","master","forage",90.93,"oui","0","2014",7,20,"[30-35[","[0-7[","[87-144[","[14128-31591[","[28-31[","[90-98[","[28534-30754["
2014-07-20,"chatain",55,12,45358,"F","bac","detective",69.96,"non","0","2014",7,20,"[42-65[","[9-12[","[64-76[","[38348-53977[","[47-65[","[67-71[","[41358-53977["
2014-07-20,"roux",37,13,41585,"M","bac","detective",63.26,"non","0","2014",7,20,"[35-42[","[12-23[","[9-64[","[38348-53977[","[35-37[","[61-67[","[41358-53977["
2014-07-21,"chatain",33,10,34598,"M","master","detective",62.17,"non","1","2014",7,21,"[30-35[","[9-12[","[9-64[","[31591-34964[","[31-34[","[61-67[","[33694-34964["
2014-07-21,"blond",23,5,27231,"F","licence","forage",86.53,"non","0","2014",7,21,"[18-30[","[0-7[","[76-87[","[14128-31591[","[18-24[","[85-90[","[14128-28534["
2014-07-21,"blond",35,5,31127,"M","master","forage",83.99,"oui","0","2014",7,21,"[30-35[","[0-7[","[76-87[","[14128-31591[","[34-35[","[80-85[","[30754-32344["
2014-07-21,"blond",48,8,33407,"M","licence","geologie",66.06,"non","0","2014",7,21,"[42-65[","[7-9[","[64-76[","[31591-34964[","[47-65[","[61-67[","[32344-33694["
2014-07-21,"blond",19,10,33339,"M","licence","geologie",65.06,"non","0","2014",7,21,"[18-30[","[9-12[","[64-76[","[31591-34964[","[18-24[","[61-67[","[32344-33694["
2014-07-21,"blond",23,9,36732,"M","licence","detective",52.5,"non","0","2014",7,21,"[18-30[","[7-9[","[9-64[","[34964-38348[","[18-24[","[9-54[","[36216-37615["
2014-07-21,"chatain",32,6,36087,"F","master","detective",76.26,"non","0","2014",7,21,"[30-35[","[0-7[","[76-87[","[34964-38348[","[31-34[","[76-80[","[34964-36216["
2014-07-21,"roux",21,5,36018,"M","licence","geologie",99.5,"oui","1","2014",7,21,"[18-30[","[0-7[","[87-144[","[34964-38348[","[18-24[","[98-144[","[34964-36216["
2014-07-21,"brun",39,10,34683,"F","licence","geologie",81.12,"non","0","2014",7,21,"[35-42[","[9-12[","[76-87[","[31591-34964[","[37-40[","[80-85[","[33694-34964["
2014-07-21,"chatain",33,6,43820,"M","master","archeologie",45.47,"oui","0","2014",7,21,"[30-35[","[0-7[","[9-64[","[38348-53977[","[31-34[","[9-54[","[41358-53977["
2014-07-21,"chatain",30,11,34530,"F","doctorat","detective",87.44,"oui","0","2014",7,21,"[18-30[","[9-12[","[87-144[","[31591-34964[","[28-31[","[85-90[","[33694-34964["
2014-07-22,"chatain",44,8,28956,"M","master","geologie",74.82,"non","0","2014",7,22,"[42-65[","[7-9[","[64-76[","[14128-31591[","[43-47[","[71-76[","[28534-30754["
2014-07-22,"blond",37,5,33475,"M","master","geologie",77.06,"oui","0","2014",7,22,"[35-42[","[0-7[","[76-87[","[31591-34964[","[35-37[","[76-80[","[32344-33694["
2014-07-22,"chatain",40,13,25925,"F","doctorat","detective",97.09,"oui","0","2014",7,22,"[35-42[","[12-23[","[87-144[","[14128-31591[","[37-40[","[90-98[","[14128-28534["
2014-07-22,"blond",23,9,32978,"M","licence","geologie",70.59,"non","0","2014",7,22,"[18-30[","[7-9[","[64-76[","[31591-34964[","[18-24[","[67-71[","[32344-33694["
2014-07-22,"blond",34,9,43324,"M","master","detective",66.09,"oui","0","2014",7,22,"[30-35[","[7-9[","[64-76[","[38348-53977[","[31-34[","[61-67[","[41358-53977["
2014-07-22,"chatain",25,9,35584,"F","doctorat","detective",95.78,"oui","0","2014",7,22,"[18-30[","[7-9[","[87-144[","[34964-38348[","[24-28[","[90-98[","[34964-36216["
2014-07-22,"chatain",25,12,37630,"M","master","geologie",57.44,"non","0","2014",7,22,"[18-30[","[9-12[","[9-64[","[34964-38348[","[24-28[","[54-61[","[37615-39172["
2014-07-22,"chatain",50,8,45050,"M","licence","detective",39.06,"oui","0","2014",7,22,"[42-65[","[7-9[","[9-64[","[38348-53977[","[47-65[","[9-54[","[41358-53977["
2014-07-22,"brun",47,4,28081,"F","master","geologie",90.13,"non","0","2014",7,22,"[42-65[","[0-7[","[87-144[","[14128-31591[","[43-47[","[90-98[","[14128-28534["
2014-07-22,"brun",34,7,37996,"M","master","geologie",75.28,"non","0","2014",7,22,"[30-35[","[0-7[","[76-87[","[34964-38348[","[31-34[","[76-80[","[37615-39172["
2014-07-22,"blond",32,9,39020,"M","licence","forage",53.67,"non","0","2014",7,22,"[30-35[","[7-9[","[9-64[","[38348-53977[","[31-34[","[54-61[","[37615-39172["
2014-07-22,"chatain",46,8,31351,"F","master","detective",111.45,"oui","0","2014",7,22,"[42-65[","[7-9[","[87-144[","[14128-31591[","[43-47[","[98-144[","[30754-32344["
2014-07-22,"brun",41,9,30997,"F","licence","geologie",81.71,"non","0","2014",7,22,"[35-42[","[7-9[","[76-87[","[14128-31591[","[40-43[","[80-85[","[30754-32344["
2014-07-23,"blond",39,8,28878,"M","master","geologie",85.83,"oui","0","2014",7,23,"[35-42[","[7-9[","[76-87[","[14128-31591[","[37-40[","[85-90[","[28534-30754["
2014-07-23,"roux",36,7,36126,"F","licence","detective",80.62,"non","0","2014",7,23,"[35-42[","[0-7[","[76-87[","[34964-38348[","[35-37[","[80-85[","[34964-36216["
2014-07-23,"brun",33,10,36944,"M","master","geologie",80.34,"oui","1","2014",7,23,"[30-35[","[9-12[","[76-87[","[34964-38348[","[31-34[","[80-85[","[36216-37615["
